Applicant_Gender,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,zipcode_grp_x,zipcode_grp_y,Manager_Joining_Quarter,Application_Receipt_Quarter,Manager_Joining_Year,Application_Receipt_Year,Applicant_Marital_Status_M,Applicant_Marital_Status_S,Applicant_Marital_Status_W,Applicant_Occupation_Others,Applicant_Occupation_Salaried,Applicant_Occupation_Self Employed,Applicant_Occupation_Student,Applicant_Qualification_Associate/Fellow of Acturial Society of India,Applicant_Qualification_Associate/Fellow of Institute of Company Secretories of India,Applicant_Qualification_Associate/Fellow of Insurance Institute of India,Applicant_Qualification_Certified Associateship of Indian Institute of Bankers,Applicant_Qualification_Class X,Applicant_Qualification_Class XII,Applicant_Qualification_Graduate,Applicant_Qualification_Masters of Business Administration,Applicant_Qualification_Others,Applicant_Qualification_Professional Qualification in Marketing
0,1,2,3.0,0,0,2.0,1.0,120454.0,8.0,0,0,0,4,4,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,6.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,158557.0,8.0,1,0,0,4,4,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,0,0,4.0,0.0,361124.0,19.0,0,0,0,3,4,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,0,0,0.0,1.0,111967.0,8.0,0,0,4,4,4,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,5.0,1.0,110526.0,5.0,0,0,4,3,4,2005,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,2.0,1.0,125544.0,5.0,0,0,0,4,4,2005,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,0.0,142800.0,8.0,0,0,0,2,4,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,1,1.0,0.0,84028.0,5.0,0,0,0,3,4,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,9,4,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,1.0,133570.0,8.0,0,0,0,2,4,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4,4,5.0,1,0,5.0,0.0,0.0,0.0,0,0,4,3,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,0.0,0.0,119877.0,5.0,0,0,9,4,4,2002,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,6.0,0,1,0.0,3.0,356093.0,11.0,1,9,4,2,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,4,5.0,1,0,0.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,1,11.0,3.0,15073.0,1.0,0,0,4,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,0,2.0,0.0,61078.0,4.0,1,0,4,1,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,5.0,249113.0,7.0,0,0,0,1,4,2004,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,0.0,93716.0,9.0,1,0,0,3,4,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,106739.0,9.0,1,0,0,3,4,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,0,0,3.0,5.0,415525.0,9.0,0,0,4,1,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,1.0,252944.0,14.0,0,0,0,3,4,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,3.0,1.0,40073.0,2.0,0,0,0,2,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,7.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,82899.0,4.0,0,0,0,4,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,2.0,281140.0,7.0,0,0,0,3,4,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,1,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,0,2.0,1.0,97512.0,1.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,125405.0,8.0,1,0,0,2,4,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,1.0,0.0,184910.0,11.0,0,0,9,2,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,2.0,0,0,0.0,0.0,0.0,0.0,1,0,0,3,4,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,1.0,136553.0,10.0,1,0,0,4,4,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,2.0,2.0,181524.0,4.0,1,9,0,2,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,6.0,0,1,2.0,3.0,1374786.0,15.0,0,0,0,2,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,1.0,150305.0,14.0,0,0,9,2,4,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,1,3.0,1.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,7.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,2.0,107025.0,4.0,0,0,0,4,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,4,6.0,1,0,5.0,0.0,200000.0,2.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,2.0,1.0,136319.0,4.0,1,0,9,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,1,2.0,1.0,136319.0,4.0,1,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,5.0,1.0,313474.0,10.0,1,0,9,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,0,0,4.0,4.0,365149.0,7.0,1,0,9,2,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,2.0,0,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,5.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,4.0,2.0,357093.0,18.0,1,0,0,3,4,2002,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,2.0,50000.0,1.0,1,0,9,3,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,6.0,0,0,0.0,1.0,60031.0,2.0,0,0,9,1,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,1,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,4,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,4.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,10.0,0,0,0.0,0.0,214666.0,5.0,1,0,4,4,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,2.0,146841.0,9.0,1,0,9,3,4,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,0,3.0,1.0,133443.0,7.0,1,0,0,1,4,2005,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,9,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,0,4.0,2.0,282362.0,11.0,1,0,0,1,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,7.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,6.0,4.0,215434.0,7.0,1,0,0,3,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,2.0,165384.0,9.0,0,0,0,2,4,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,4.0,5.0,267496.0,8.0,0,0,9,4,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,2.0,1.0,108281.0,6.0,0,0,0,3,4,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,4,5.0,1,0,1.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,3.0,1.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,0,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,1.0,235664.0,15.0,0,0,0,3,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,1,2.0,2.0,349929.0,8.0,0,0,0,2,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,1,5.0,2.0,0.0,0.0,1,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,4,5.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,3.0,1.0,204539.0,8.0,1,0,4,1,4,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,0,6.0,1.0,0.0,0.0,1,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,1,6.0,4.0,417716.0,8.0,1,0,9,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,1,3.0,2.0,796567.0,6.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,2.0,1.0,136319.0,4.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,110160.0,7.0,1,0,0,4,4,2005,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,1,6.0,1.0,181020.0,6.0,0,0,9,2,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,1.0,71006.0,4.0,1,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,1,1.0,0.0,0.0,0.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,1.0,252944.0,14.0,1,0,0,3,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,1.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,7.0,0,1,2.0,1.0,48317.0,5.0,0,0,0,4,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,2.0,2.0,181524.0,4.0,0,9,0,2,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,3.0,209815.0,8.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,3.0,1.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,6.0,0,1,3.0,3.0,550000.0,5.0,0,0,4,3,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,1.0,0.0,215507.0,14.0,0,0,0,3,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,1,2.0,2.0,349929.0,8.0,1,0,0,2,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,2.0,399974.0,19.0,1,0,9,4,4,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,4.0,2.0,324113.0,8.0,0,0,9,3,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,1,1.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,2.0,1.0,19323.0,1.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,2.0,1.0,19323.0,1.0,1,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,2.0,399974.0,19.0,1,0,0,4,4,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,134019.0,7.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,2.0,50000.0,1.0,1,0,4,3,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,1,2.0,0.0,0.0,0.0,1,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,0,0.0,0.0,299570.0,13.0,0,0,4,4,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,3.0,0.0,0.0,0.0,0,0,9,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,1,3.0,2.0,796567.0,6.0,0,0,4,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,4,5.0,0,0,2.0,1.0,220000.0,2.0,0,0,0,3,4,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,2.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,116360.0,8.0,0,0,0,2,4,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,7.0,2.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,2.0,178063.0,8.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,4,6.0,1,0,7.0,4.0,0.0,0.0,0,9,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,126097.0,9.0,0,0,0,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,6.0,0,0,1.0,0.0,56588.0,2.0,0,0,0,2,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,6.0,0,0,1.0,0.0,56588.0,2.0,0,0,0,2,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,6.0,0,0,1.0,0.0,56588.0,2.0,0,0,4,2,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,1,2.0,2.0,0.0,0.0,0,0,0,2,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,5.0,2.0,0.0,0.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,4,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,1,0,9,4,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,0,2.0,1.0,311768.0,10.0,1,0,9,4,4,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,8.0,5.0,502022.0,12.0,1,0,0,4,4,2001,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,4,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6,5,8.0,0,0,4.0,2.0,0.0,0.0,1,0,0,1,4,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,2.0,1.0,105000.0,3.0,1,0,0,3,4,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,1,0,4.0,2.0,20014.0,2.0,0,0,0,3,4,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,0,1.0,1.0,33044.0,2.0,1,0,9,2,4,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,1.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,1.0,311768.0,10.0,0,0,0,4,4,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,4.0,0,1,1.0,0.0,140985.0,6.0,1,0,9,4,4,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,3,4,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
